UserID,WindowID,Split,ApplicationDate,JobID
25429,1,Test,2012-04-09 19:05:19.023,1090965
25429,1,Test,2012-04-09 19:05:16.607,535339
25429,1,Test,2012-04-09 19:05:20.507,522836
25429,1,Test,2012-04-09 19:05:17.51,854442
25429,1,Test,2012-04-09 19:05:19.997,178340
25429,1,Test,2012-04-09 19:05:19.127,1036760
25429,1,Test,2012-04-09 19:05:19.003,843429
25429,1,Test,2012-04-09 19:05:20.373,39163
25429,1,Test,2012-04-09 19:05:16.133,869189
25429,1,Test,2012-04-09 19:05:17.767,854446
25429,1,Test,2012-04-09 19:05:17.737,209532
25429,1,Test,2012-04-09 19:05:20.577,538454
25433,1,Test,2012-04-05 23:35:20.38,1050688
25433,1,Test,2012-04-05 23:41:42.337,569726
25433,1,Test,2012-04-05 23:41:42.62,1100415
25433,1,Test,2012-04-05 23:41:42.86,333443
25433,1,Test,2012-04-05 23:34:31.797,554337
25433,1,Test,2012-04-05 23:41:42.577,512253
25433,1,Test,2012-04-05 23:41:43.277,1016491
25433,1,Test,2012-04-05 23:41:43,696456
25433,1,Test,2012-04-05 23:41:44.123,222882
25433,1,Test,2012-04-05 23:41:44.05,240451
25433,1,Test,2012-04-05 23:41:42.36,896234
25433,1,Test,2012-04-05 23:41:42.28,874405
25433,1,Test,2012-04-05 23:41:44.013,16703
25433,1,Test,2012-04-05 23:41:42.093,567091
25433,1,Test,2012-04-05 23:41:44.19,401362
25433,1,Test,2012-04-05 23:41:42.857,787925
25433,1,Test,2012-04-05 23:41:43.62,738510
25464,1,Train,2012-04-02 11:44:47.45,200503
25464,1,Train,2012-04-02 11:59:45.167,544735
25464,1,Train,2012-04-02 11:56:19.577,1043352
25476,1,Train,2012-04-05 23:03:13.257,829194
25476,1,Train,2012-04-07 10:19:56.647,596261
25476,1,Train,2012-04-02 22:20:02.303,520588
25479,1,Train,2012-04-06 10:21:39.283,386410
25479,1,Train,2012-04-16 07:16:25.983,180401
25479,1,Train,2012-04-06 10:21:40.107,522836
25479,1,Train,2012-04-06 10:44:33.047,130364
25479,1,Train,2012-04-06 10:21:40.043,563184
25479,1,Train,2012-04-06 10:21:39.19,196188
25479,1,Train,2012-04-06 10:21:38.727,10312
25479,1,Train,2012-04-06 10:21:39.283,576761
25499,1,Train,2012-04-04 10:02:51.667,451738
25499,1,Train,2012-04-04 10:02:47.05,1073789
25499,1,Train,2012-04-04 10:02:47.813,663534
25499,1,Train,2012-04-04 10:02:51.79,268836
25499,1,Train,2012-04-04 10:02:51.72,1061850
25499,1,Train,2012-04-04 10:02:47.51,188944
25499,1,Train,2012-04-04 10:02:52.107,663537
25499,1,Train,2012-04-08 12:07:44.377,282091
25499,1,Train,2012-04-04 10:02:49.323,213311
25499,1,Train,2012-04-04 10:02:47.627,522060
25499,1,Train,2012-04-04 10:02:49.59,691745
25499,1,Train,2012-04-04 10:02:47.303,598249
25499,1,Train,2012-04-04 10:02:51.68,773817
25499,1,Train,2012-04-04 10:03:03.113,1029377
25499,1,Train,2012-04-04 10:02:49.097,347303
25499,1,Train,2012-04-04 10:02:46.507,790431
25499,1,Train,2012-04-04 10:02:46.707,534134
25499,1,Train,2012-04-08 12:07:44.653,263367
25499,1,Train,2012-04-04 10:02:49.413,178920
25499,1,Train,2012-04-04 10:02:48.64,946672
25499,1,Train,2012-04-04 10:02:52.177,175814
25499,1,Train,2012-04-04 10:02:46.373,778607
25499,1,Train,2012-04-04 10:02:46.703,175820
25499,1,Train,2012-04-04 10:02:48.677,644003
25499,1,Train,2012-04-04 10:02:52.337,325161
25499,1,Train,2012-04-04 10:02:50.667,325159
25499,1,Train,2012-04-04 10:02:51.793,561998
25499,1,Train,2012-04-04 10:02:52.76,791767
25499,1,Train,2012-04-04 10:02:48.507,760123
25499,1,Train,2012-04-04 10:02:52.453,786724
25499,1,Train,2012-04-04 10:02:49.28,625164
25499,1,Train,2012-04-04 10:02:47.757,524140
25499,1,Train,2012-04-04 10:02:46.457,939211
25499,1,Train,2012-04-04 10:02:50.963,776610
25499,1,Train,2012-04-04 10:02:51.92,147459
25499,1,Train,2012-04-04 09:59:21.06,92281
25499,1,Train,2012-04-04 10:02:47.907,223973
25499,1,Train,2012-04-04 10:02:50.357,476708
25499,1,Train,2012-04-04 10:02:48.64,479185
25499,1,Train,2012-04-04 10:02:46.467,1045502
25499,1,Train,2012-04-04 10:02:49.387,386420
25499,1,Train,2012-04-04 10:02:46.703,1103466
25499,1,Train,2012-04-08 12:07:44.577,674283
25518,1,Train,2012-04-09 19:44:56.383,1019478
25518,1,Train,2012-04-09 19:14:53.667,110425
25518,1,Train,2012-04-09 19:18:37.967,613045
25518,1,Train,2012-04-09 19:43:40.74,296111
25518,1,Train,2012-04-09 19:32:37.58,625185
25518,1,Train,2012-04-09 19:34:55.59,389564
25522,1,Train,2012-04-01 10:09:21.787,1076792
25522,1,Train,2012-04-05 00:29:59.607,596053
25522,1,Train,2012-04-01 11:00:53.743,161123
25522,1,Train,2012-04-01 10:52:00.843,633182
25529,1,Train,2012-04-09 08:41:17.273,502197
25529,1,Train,2012-04-09 08:49:15.047,1078274
25529,1,Train,2012-04-09 08:48:11.007,283785
25529,1,Train,2012-04-09 08:42:43.34,939826
25529,1,Train,2012-04-09 08:52:41.81,600045
25529,1,Train,2012-04-09 08:44:34.033,884448
25529,1,Train,2012-04-09 08:51:52.253,855139
25570,1,Train,2012-04-07 00:48:09.11,500785
25570,1,Train,2012-04-04 18:02:34.59,782318
25660,1,Train,2012-04-05 09:54:58.37,254593
25660,1,Train,2012-04-09 15:39:51.433,98665
25660,1,Train,2012-04-09 15:39:51.517,246597
25660,1,Train,2012-04-05 09:54:57.717,246611
25660,1,Train,2012-04-09 15:39:51.433,130364
25660,1,Train,2012-04-05 09:54:58.81,284043
25660,1,Train,2012-04-05 09:54:57.403,547649
25660,1,Train,2012-04-09 15:39:51.367,451071
25676,1,Train,2012-04-08 09:23:22.84,778084
25676,1,Train,2012-04-01 06:23:34.063,931408
25681,1,Train,2012-04-05 19:15:53.687,1052988
25681,1,Train,2012-04-05 19:18:03.287,217548
25688,1,Train,2012-04-02 23:21:51.463,521391
25688,1,Train,2012-04-02 23:18:38.39,800870
25688,1,Train,2012-04-02 23:24:23.677,377743
25715,1,Train,2012-04-09 11:09:18.157,456012
25715,1,Train,2012-04-09 11:11:21.583,341892
25776,1,Train,2012-04-09 11:56:18.837,475782
25776,1,Train,2012-04-09 12:17:42.23,1091636
25786,1,Train,2012-04-03 07:13:08.62,418063
25810,1,Train,2012-04-01 10:45:52.777,1007342
25810,1,Train,2012-04-01 11:03:22.273,450200
25810,1,Train,2012-04-01 10:54:21.493,209406
25817,1,Train,2012-04-04 09:48:47.737,673084
25817,1,Train,2012-04-05 13:16:24.51,919536
25821,1,Train,2012-04-09 11:57:27.577,150705
25829,1,Train,2012-04-05 16:22:51.72,810229
25829,1,Train,2012-04-05 16:12:55.377,1052013
25829,1,Train,2012-04-05 15:12:28.54,260910
25829,1,Train,2012-04-05 15:57:49.257,811822
25829,1,Train,2012-04-05 16:26:08.953,810227
25840,1,Train,2012-04-09 13:01:58.803,316802
25840,1,Train,2012-04-09 13:06:54.27,1057170
25864,1,Train,2012-04-04 11:16:51.707,1106651
25878,1,Train,2012-04-05 15:25:12.01,864089
25878,1,Train,2012-04-09 22:41:47.453,502743
25878,1,Train,2012-04-05 12:55:08.127,203472
25878,1,Train,2012-04-05 15:10:04.113,214207
25878,1,Train,2012-04-08 18:24:56.153,211487
25878,1,Train,2012-04-08 17:58:51.977,307388
25878,1,Train,2012-04-05 12:53:40.583,199052
25878,1,Train,2012-04-05 00:59:46.327,1037735
25878,1,Train,2012-04-08 18:51:07.16,34975
25878,1,Train,2012-04-08 18:50:18.85,1061156
25878,1,Train,2012-04-05 12:56:15.953,804631
25878,1,Train,2012-04-08 18:26:47.84,451672
25878,1,Train,2012-04-08 18:50:38.563,1061158
25885,1,Train,2012-04-01 14:53:18.82,626443
25885,1,Train,2012-04-01 14:55:34.933,379713
25885,1,Train,2012-04-01 15:07:45.783,546325
25932,1,Train,2012-04-05 18:59:17.427,1113554
25998,1,Train,2012-04-05 21:58:02.107,779463
26004,1,Train,2012-04-09 21:08:27.77,908453
26004,1,Train,2012-04-09 21:08:24.93,11383
26004,1,Train,2012-04-09 21:08:25.08,600400
26004,1,Train,2012-04-09 21:08:27.23,877381
26004,1,Train,2012-04-09 21:08:26.667,600408
26004,1,Train,2012-04-09 21:08:26,899220
26004,1,Train,2012-04-09 21:08:27.697,153450
26004,1,Train,2012-04-09 21:08:26.987,638143
26004,1,Train,2012-04-09 21:08:27.68,843747
26004,1,Train,2012-04-09 21:08:27.847,900266
26004,1,Train,2012-04-09 21:08:25.263,26920
26004,1,Train,2012-04-09 21:08:25.897,300379
26004,1,Train,2012-04-09 21:08:24.637,14362
26004,1,Train,2012-04-09 21:08:25.817,939830
26004,1,Train,2012-04-09 21:08:26.147,363258
26004,1,Train,2012-04-09 21:08:26.85,54504
26004,1,Train,2012-04-09 21:08:24.71,279995
26004,1,Train,2012-04-09 21:08:27.777,1095609
26004,1,Train,2012-04-09 21:08:28.103,314482
26004,1,Train,2012-04-09 21:08:27.873,636537
26004,1,Train,2012-04-09 21:08:24.903,132986
26004,1,Train,2012-04-09 21:08:26.66,159429
26004,1,Train,2012-04-09 10:18:38.623,918405
26004,1,Train,2012-04-09 21:08:24.703,770518
26004,1,Train,2012-04-09 21:08:26.077,23244
26004,1,Train,2012-04-09 21:08:27.783,600391
26004,1,Train,2012-04-09 21:08:26.82,157262
26004,1,Train,2012-04-09 21:08:26.077,284242
26004,1,Train,2012-04-09 21:08:26.95,300392
26004,1,Train,2012-04-09 21:08:25.67,600397
26004,1,Train,2012-04-09 21:08:25.117,16394
26004,1,Train,2012-04-09 21:08:26.76,370
26004,1,Train,2012-04-09 10:25:27.747,300380
26004,1,Train,2012-04-09 21:08:26.817,36562
26004,1,Train,2012-04-09 21:08:27.21,614559
26004,1,Train,2012-04-09 21:08:27.773,799418
26004,1,Train,2012-04-09 21:08:24.877,323373
26004,1,Train,2012-04-09 21:08:27.66,28072
26004,1,Train,2012-04-09 21:08:25.997,39166
26004,1,Train,2012-04-09 21:08:27.507,571406
26004,1,Train,2012-04-09 21:08:27.637,25828
26004,1,Train,2012-04-09 21:08:24.623,17624
26004,1,Train,2012-04-09 21:08:24.813,300378
26004,1,Train,2012-04-09 21:08:27.37,999628
26004,1,Train,2012-04-09 21:08:27.37,900262
26004,1,Train,2012-04-09 21:08:25.737,871090
26004,1,Train,2012-04-09 21:08:26.807,434478
26020,1,Train,2012-04-08 19:01:11.167,255140
26020,1,Train,2012-04-06 14:48:20.483,1006287
26020,1,Train,2012-04-08 19:13:16.493,1038340
26020,1,Train,2012-04-08 19:04:27.943,677777
26020,1,Train,2012-04-08 19:18:47.067,434551
26020,1,Train,2012-04-08 18:58:59.767,639029
26030,1,Test,2012-04-18 16:25:56.013,526592
26067,1,Train,2012-04-04 19:47:30.45,46276
26067,1,Train,2012-04-03 15:20:23.8,716566
26124,1,Train,2012-04-04 13:08:19.89,528907
26124,1,Train,2012-04-04 13:08:19.717,261705
26124,1,Train,2012-04-04 13:06:57.793,957672
26124,1,Train,2012-04-04 13:08:19.983,512709
26129,1,Train,2012-04-02 14:08:00.53,867554
26157,1,Train,2012-04-08 23:12:28.437,1084398
26190,1,Train,2012-04-05 11:32:24.663,143138
26214,1,Train,2012-04-18 13:20:51.28,273124
26229,1,Train,2012-04-04 11:44:34.597,547369
26244,1,Train,2012-04-02 20:57:05.003,262193
26244,1,Train,2012-04-02 20:57:05.847,133414
26244,1,Train,2012-04-02 20:57:06.01,264344
26244,1,Train,2012-04-02 20:57:04.853,677283
26244,1,Train,2012-04-02 20:57:05.06,286790
26244,1,Train,2012-04-02 20:57:05.79,743635
26244,1,Train,2012-04-02 20:57:05.447,780022
26244,1,Train,2012-04-02 20:54:41.007,242028
26244,1,Train,2012-04-02 20:57:05.457,452001
26244,1,Train,2012-04-02 20:57:05.51,784643
26244,1,Train,2012-04-02 20:57:05.073,843149
26244,1,Train,2012-04-02 20:57:05.127,242909
26244,1,Train,2012-04-02 20:57:06.527,562821
26244,1,Train,2012-04-02 20:57:06.16,1009423
26244,1,Train,2012-04-02 20:57:04.78,759356
26244,1,Train,2012-04-02 20:57:05.683,1030614
26244,1,Train,2012-04-02 20:57:06.363,634222
26244,1,Train,2012-04-02 20:57:05.767,574045
26275,1,Test,2012-04-30 21:27:19.913,274631
26275,1,Test,2012-04-30 21:22:56.613,335325
26289,1,Train,2012-04-01 11:48:48.387,495644
26308,1,Test,2012-04-09 20:44:09.857,460941
26346,1,Train,2012-04-02 12:28:12.613,217558
26346,1,Train,2012-04-02 12:28:11.567,462374
26346,1,Train,2012-04-02 12:28:09.927,929682
26346,1,Train,2012-04-02 12:28:14.627,573628
26346,1,Train,2012-04-02 12:28:13.517,209921
26346,1,Train,2012-04-02 12:28:10.487,585469
26346,1,Train,2012-04-02 12:28:12.813,862934
26346,1,Train,2012-04-02 19:49:22.083,780209
26346,1,Train,2012-04-02 12:28:14.893,558257
26346,1,Train,2012-04-02 12:28:11.953,376678
26346,1,Train,2012-04-02 12:28:11.203,517619
26346,1,Train,2012-04-02 12:24:17.56,6406
26346,1,Train,2012-04-02 12:28:13.457,34973
26346,1,Train,2012-04-02 12:28:09.16,217652
26346,1,Train,2012-04-02 12:28:13.37,817314
26346,1,Train,2012-04-02 12:28:11.927,273327
26346,1,Train,2012-04-02 12:28:11.39,817362
26346,1,Train,2012-04-02 12:28:10.96,68424
26346,1,Train,2012-04-02 19:49:22.133,1030345
26346,1,Train,2012-04-02 12:28:13.847,503411
26346,1,Train,2012-04-02 12:28:09.17,819435
26346,1,Train,2012-04-02 19:49:20.707,375145
26346,1,Train,2012-04-02 19:49:18.53,912003
26346,1,Train,2012-04-02 12:28:09.533,817333
26346,1,Train,2012-04-02 19:49:20.527,150971
26346,1,Train,2012-04-02 12:28:11.037,801571
26346,1,Train,2012-04-02 12:30:37.767,34622
26346,1,Train,2012-04-02 12:28:13.56,775561
26346,1,Train,2012-04-02 12:28:09.847,1083833
26346,1,Train,2012-04-02 19:49:21.387,1107262
26346,1,Train,2012-04-02 12:28:13.637,578271
26346,1,Train,2012-04-02 12:28:13.763,616557
26346,1,Train,2012-04-02 19:49:22.563,1103919
26346,1,Train,2012-04-02 19:49:21.427,792152
26346,1,Train,2012-04-02 12:28:13.877,281347
26346,1,Train,2012-04-02 12:28:13.143,273328
26346,1,Train,2012-04-02 12:28:10.533,262883
26346,1,Train,2012-04-02 19:49:16.64,995333
26346,1,Train,2012-04-02 19:49:20.58,817379
26346,1,Train,2012-04-02 12:28:10.9,517596
26346,1,Train,2012-04-02 19:49:20.06,1083382
26346,1,Train,2012-04-02 19:49:21.713,817370
26346,1,Train,2012-04-02 12:28:13.44,878257
26346,1,Train,2012-04-02 12:21:13.473,400625
26346,1,Train,2012-04-02 12:28:11.707,642619
26346,1,Train,2012-04-02 19:49:22.243,509722
26346,1,Train,2012-04-02 19:49:21.917,39361
26346,1,Train,2012-04-02 19:49:22.253,132647
26349,1,Train,2012-04-04 13:23:48.8,498860
26349,1,Train,2012-04-04 13:23:49.403,568552
26349,1,Train,2012-04-04 13:23:50.4,642707
26349,1,Train,2012-04-04 13:23:50.76,1091394
26349,1,Train,2012-04-04 13:23:50.66,155236
26349,1,Train,2012-04-04 13:40:25.847,39029
26349,1,Train,2012-04-04 13:23:51.233,177507
26423,1,Train,2012-04-02 10:51:32.323,300246
26423,1,Train,2012-04-17 01:44:58.8,851102
26423,1,Train,2012-04-02 10:48:00.603,316217
26423,1,Train,2012-04-02 10:43:15.683,39689
26423,1,Train,2012-04-02 11:02:43.603,203207
26423,1,Train,2012-04-02 11:02:43.377,334109
26423,1,Train,2012-04-02 10:38:41.647,23699
26423,1,Train,2012-04-02 11:02:43.747,261494
26423,1,Train,2012-04-02 10:58:34.72,717043
26423,1,Train,2012-04-02 11:02:44.173,786887
26423,1,Train,2012-04-02 11:02:43.273,466283
26423,1,Train,2012-04-02 10:50:35.213,353351
26438,1,Train,2012-04-30 21:14:10.093,457064
26438,1,Train,2012-04-06 21:55:12.147,1042774
26477,1,Train,2012-04-09 19:34:00.79,657293
26477,1,Train,2012-04-09 19:49:14.03,483274
26479,1,Train,2012-04-02 22:46:23.273,972229
26481,1,Train,2012-04-08 08:16:53.633,95884
26485,1,Train,2012-04-01 23:00:54.91,1047428
26485,1,Train,2012-04-01 23:03:58.24,743527
26485,1,Train,2012-04-01 22:54:20.017,924199
26485,1,Train,2012-04-01 22:58:43.597,710186
26485,1,Train,2012-04-01 22:43:17.34,210891
26485,1,Train,2012-04-09 17:38:46.277,927776
26487,1,Train,2012-04-05 18:57:39.59,1029485
26533,1,Train,2012-04-02 08:46:21.513,774223
26617,1,Train,2012-04-03 10:46:38.483,1088883
26628,1,Train,2012-04-03 07:53:55.97,650161
26642,1,Train,2012-04-09 10:11:13.17,611130
26642,1,Train,2012-04-06 11:33:19.3,233579
26642,1,Train,2012-04-06 11:30:08.117,934686
26642,1,Train,2012-04-05 11:00:32.183,179763
26787,1,Train,2012-04-04 11:37:44.027,81261
26787,1,Train,2012-04-04 12:15:25.957,240663
26823,1,Train,2012-04-02 13:46:19.457,249609
26823,1,Train,2012-04-02 13:38:07.267,100854
26823,1,Train,2012-04-02 13:46:18.563,328298
26823,1,Train,2012-04-02 13:46:19.417,297797
26958,1,Train,2012-04-04 10:38:30.657,138902
26958,1,Train,2012-04-04 10:25:53.253,596639
26958,1,Train,2012-04-04 10:49:52.72,881196
26958,1,Train,2012-04-04 10:30:37.67,490543
26958,1,Train,2012-04-04 10:44:43.91,108427
26975,1,Train,2012-04-07 21:21:58.327,143540
26975,1,Train,2012-04-09 15:51:39.31,510088
26975,1,Train,2012-04-07 22:09:32.033,1062856
26975,1,Train,2012-04-07 22:07:49.14,22913
26975,1,Train,2012-04-09 15:47:35.853,1088835
26975,1,Train,2012-04-09 15:46:32.267,975045
26975,1,Train,2012-04-09 15:51:39.34,34963
26980,1,Train,2012-04-01 14:55:16.4,515120
26980,1,Train,2012-04-01 14:54:38.68,208362
26980,1,Train,2012-04-01 14:52:04.57,565615
26980,1,Train,2012-04-01 14:54:38.687,862371
26980,1,Train,2012-04-01 14:54:36.293,573549
26980,1,Train,2012-04-01 14:54:36.327,208360
26980,1,Train,2012-04-01 14:39:21.907,80928
26980,1,Train,2012-04-01 14:40:16.75,33178
26980,1,Train,2012-04-01 14:26:05.697,77564
26980,1,Train,2012-04-01 14:54:38.307,132832
26980,1,Train,2012-04-01 14:54:37.09,1006522
26980,1,Train,2012-04-01 15:13:39.973,3517
26990,1,Train,2012-04-04 13:29:28.767,464783
27011,1,Train,2012-04-04 14:29:54.863,917893
27011,1,Train,2012-04-04 14:30:51.447,327614
27011,1,Train,2012-04-17 13:36:33.11,396389
27011,1,Train,2012-04-03 14:18:40.703,31933
27027,1,Train,2012-04-03 08:27:07.06,163359
27032,1,Train,2012-04-02 23:30:38.65,542371
27032,1,Train,2012-04-03 11:33:01.913,969926
27036,1,Train,2012-04-17 13:47:09.803,1000041
27120,1,Train,2012-04-09 09:25:22.303,337016
27133,1,Train,2012-04-03 15:01:44.7,958782
27133,1,Train,2012-04-03 14:58:36.217,677277
27173,1,Train,2012-04-03 13:23:04.777,489470
27173,1,Train,2012-04-03 13:28:14.91,822424
27189,1,Train,2012-04-03 20:27:15.557,180072
27189,1,Train,2012-04-01 15:37:04.413,41116
27189,1,Train,2012-04-03 21:27:27.067,277243
27189,1,Train,2012-04-03 20:30:19.697,175336
27189,1,Train,2012-04-03 20:40:09.387,400446
27189,1,Train,2012-04-04 19:22:18.743,739956
27189,1,Train,2012-04-03 20:26:15.673,53668
27189,1,Train,2012-04-03 20:48:07.677,1087381
27206,1,Train,2012-04-05 10:19:44.233,764498
27263,1,Train,2012-04-02 23:15:59.953,893887
27263,1,Train,2012-04-02 23:19:23.247,966661
27263,1,Train,2012-04-02 23:19:23.303,337082
27263,1,Train,2012-04-02 23:19:24.29,1007797
27263,1,Train,2012-04-02 23:19:24.727,635943
27263,1,Train,2012-04-02 23:19:24.107,1093069
27338,1,Train,2012-04-01 17:02:36.587,242442
27338,1,Train,2012-04-08 20:31:08.723,771911
27347,1,Train,2012-04-07 10:22:05.41,283760
27347,1,Train,2012-04-07 10:18:31.97,709024
27397,1,Train,2012-04-06 09:16:54.22,900368
27397,1,Train,2012-04-06 09:11:41.7,57274
27397,1,Train,2012-04-06 09:13:07.123,600565
27397,1,Train,2012-04-07 09:27:01.033,346181
27397,1,Train,2012-04-06 08:59:59.85,534768
27397,1,Train,2012-04-30 09:03:09.633,959921
27397,1,Train,2012-04-06 09:06:51.64,513886
27436,1,Train,2012-04-07 21:41:28.64,153846
27436,1,Train,2012-04-07 21:38:36.043,937460
27436,1,Train,2012-04-07 21:23:10.58,1008939
27436,1,Train,2012-04-07 21:16:04.307,73722
27436,1,Train,2012-04-07 21:49:43.647,912618
27436,1,Train,2012-04-07 21:13:34.71,887037
27436,1,Train,2012-04-22 20:48:26.653,176643
27436,1,Train,2012-04-07 21:42:38.003,869531
27436,1,Train,2012-04-07 21:34:10.817,964664
27436,1,Train,2012-04-09 20:48:47.723,620152
27436,1,Train,2012-04-07 21:37:55.833,179581
27436,1,Train,2012-04-07 21:36:55.303,553956
27436,1,Train,2012-04-07 21:25:42.667,258810
27436,1,Train,2012-04-07 21:36:17.947,929056
27436,1,Train,2012-04-07 21:28:29.743,1026974
27464,1,Train,2012-04-02 21:06:10.397,645658
27528,1,Train,2012-04-17 20:55:36.897,338167
27528,1,Train,2012-04-08 05:50:30.13,212089
27528,1,Train,2012-04-08 02:16:37.533,710187
27548,1,Train,2012-04-09 13:16:52.507,521223
27548,1,Train,2012-04-06 22:59:55.14,714412
27727,1,Train,2012-04-09 14:47:09.183,1076688
27727,1,Train,2012-04-09 14:47:08.06,454075
27727,1,Train,2012-04-09 14:47:08.747,966146
27727,1,Train,2012-04-09 14:47:09.797,474931
27727,1,Train,2012-04-09 14:47:08.46,524141
27727,1,Train,2012-04-09 14:47:09.897,774648
27727,1,Train,2012-04-09 14:47:08.893,1035216
27727,1,Train,2012-04-09 14:47:07.94,174692
27727,1,Train,2012-04-09 14:47:09.863,307162
27727,1,Train,2012-04-09 14:47:08.343,72315
27757,1,Train,2012-04-02 12:15:36.883,964424
27757,1,Train,2012-04-02 12:12:45.227,1093290
27772,1,Train,2012-04-03 00:08:36.037,512369
27776,1,Train,2012-04-04 01:48:35.68,810583
27776,1,Train,2012-04-04 02:21:50.177,772210
27776,1,Train,2012-04-04 02:12:34.05,150648
27791,1,Train,2012-04-04 14:28:04.643,878116
27791,1,Train,2012-04-04 14:28:03.543,864136
27791,1,Train,2012-04-04 14:28:04.207,564375
27791,1,Train,2012-04-04 14:28:04.77,523556
27791,1,Train,2012-04-04 14:28:03.537,280337
27791,1,Train,2012-04-04 14:28:05.007,141739
27791,1,Train,2012-04-04 14:28:05.017,297797
27818,1,Train,2012-04-01 21:34:57.017,1042287
27818,1,Train,2012-04-01 21:34:56.6,649855
27818,1,Train,2012-04-07 18:16:02.077,474618
27818,1,Train,2012-04-01 21:47:49.62,87105
27818,1,Train,2012-04-01 21:34:55.993,528628
27818,1,Train,2012-04-01 21:28:06.62,14199
27818,1,Train,2012-04-07 18:16:01.903,1026254
27818,1,Train,2012-04-01 21:34:56.353,78702
27818,1,Train,2012-04-07 18:16:02.02,334940
27912,1,Train,2012-04-05 00:21:08.797,300246
27912,1,Train,2012-04-05 00:21:10.363,926355
27912,1,Train,2012-04-05 00:05:27.267,1078853
27912,1,Train,2012-04-05 00:21:09.107,564304
27912,1,Train,2012-04-05 00:05:28.033,773751
27912,1,Train,2012-04-05 00:05:27.38,682408
27912,1,Train,2012-04-05 00:02:48.25,1076166
27912,1,Train,2012-04-05 11:46:12.747,866356
27912,1,Train,2012-04-05 00:21:09.52,203207
27912,1,Train,2012-04-05 00:05:26.283,281522
27912,1,Train,2012-04-05 00:05:26.613,867615
27912,1,Train,2012-04-05 00:05:28.16,534402
27912,1,Train,2012-04-05 00:05:27.437,1044733
27912,1,Train,2012-04-05 00:05:27.613,764622
27912,1,Train,2012-04-05 00:21:09.327,851618
27912,1,Train,2012-04-05 00:05:27.893,164796
27912,1,Train,2012-04-05 00:21:09.53,670506
27912,1,Train,2012-04-05 00:21:08.663,300240
27912,1,Train,2012-04-05 00:05:27.61,586751
27912,1,Train,2012-04-05 00:21:09.317,176313
27912,1,Train,2012-04-05 00:05:27.823,300264
27912,1,Train,2012-04-05 11:43:08.997,586243
27912,1,Train,2012-04-05 00:21:09.27,58067
27912,1,Train,2012-04-05 00:21:08.313,924669
27912,1,Train,2012-04-05 11:45:14.693,520453
27912,1,Train,2012-04-05 00:21:09.473,508513
27912,1,Train,2012-04-05 00:05:27.173,38525
27912,1,Train,2012-04-05 00:05:26.707,300258
27912,1,Train,2012-04-05 11:46:12.687,265658
27912,1,Train,2012-04-05 00:05:28.017,564437
28004,1,Train,2012-04-02 16:46:58.16,482370
28004,1,Train,2012-04-02 16:54:03.91,816613
28004,1,Train,2012-04-06 15:58:26.23,448318
28004,1,Train,2012-04-06 15:58:03.367,874552
28004,1,Train,2012-04-02 16:54:37.533,517851
28004,1,Train,2012-04-02 16:49:10.187,583878
28004,1,Train,2012-04-06 15:57:20.37,1082769
28004,1,Train,2012-04-02 16:49:57.253,217619
28015,1,Train,2012-04-02 23:48:55.687,199192
28070,1,Train,2012-04-02 11:27:22.123,972211
28091,1,Train,2012-04-06 21:46:34.417,1063997
28091,1,Train,2012-04-06 21:46:34.907,153295
28091,1,Train,2012-04-06 21:46:33.033,490523
28091,1,Train,2012-04-06 21:46:34.8,505127
28091,1,Train,2012-04-06 21:46:34.603,455173
28105,1,Train,2012-04-04 11:40:52.803,850990
28120,1,Train,2012-04-02 20:41:18.983,776845
28120,1,Train,2012-04-02 20:30:08.697,458159
28149,1,Train,2012-04-21 14:33:35.56,584241
28149,1,Train,2012-04-21 14:34:28.53,601021
28149,1,Train,2012-04-07 17:08:42.78,199146
28149,1,Train,2012-04-07 17:05:55.06,811919
28149,1,Train,2012-04-07 16:55:51.867,57140
28149,1,Train,2012-04-19 16:49:36.94,300767
28149,1,Train,2012-04-19 16:28:16.847,612047
28168,1,Train,2012-04-02 15:42:46.123,555277
28168,1,Train,2012-04-02 15:42:45.173,135344
28168,1,Train,2012-04-02 15:42:44.39,563864
28168,1,Train,2012-04-02 15:42:45.47,830525
28168,1,Train,2012-04-02 15:42:44.347,1097972
28168,1,Train,2012-04-02 15:42:44.193,635328
28168,1,Train,2012-04-02 15:42:45.24,944995
28168,1,Train,2012-04-02 15:42:44.04,930031
28168,1,Train,2012-04-02 15:37:07.377,854443
28168,1,Train,2012-04-02 15:42:44.063,135342
28195,1,Train,2012-04-03 14:07:38.203,681365
28195,1,Train,2012-04-03 14:05:32.267,931341
28233,1,Train,2012-04-02 08:44:03.14,303003
28281,1,Train,2012-04-02 12:27:18.31,580668
28281,1,Train,2012-04-02 12:25:43.52,485341
28374,1,Train,2012-04-02 22:38:09.63,524260
28407,1,Train,2012-04-03 13:44:51.763,772884
28460,1,Train,2012-04-06 23:50:42.973,1052773
28477,1,Train,2012-04-04 07:41:56.283,658097
28477,1,Train,2012-04-04 07:43:17.973,338431
28477,1,Train,2012-04-04 07:41:07.22,1044566
28492,1,Train,2012-04-03 14:03:32.173,316100
28492,1,Train,2012-04-03 14:02:12.42,1102213
28496,1,Train,2012-04-03 21:11:17.963,84198
28496,1,Train,2012-04-03 21:08:08.493,823723
28511,1,Train,2012-04-04 13:27:26.91,741935
